,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever/DerogPubRec,NumTrades90Ever/DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq/PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank/NatlTradesWHighUtilization,PercentTradesWBalance
5388,55,174,7,84,35,2,0,73,8,4,5,37,2,38,0,1,1,17,65,3,5,0,62
5389,68,105,2,62,34,0,0,91,17,6,6,57,2,37,14,0,0,51,65,5,4,2,56
5390,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5391,63,124,2,17,6,0,0,100,-7,7,8,10,9,40,-7,3,3,45,98,4,4,2,90
5392,76,395,1,151,16,0,0,82,12,6,6,17,1,18,0,1,1,8,-8,4,1,0,55
5393,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5394,91,340,18,152,15,0,0,100,-7,7,8,15,0,7,-8,0,0,3,-8,2,-8,0,22
5395,66,130,8,49,15,1,1,88,33,6,2,16,1,81,0,0,0,78,83,1,5,-8,100
5396,63,232,11,78,34,0,0,97,10,4,6,36,2,14,20,0,0,75,83,9,2,5,65
5397,89,396,15,129,15,0,0,100,-7,7,8,15,0,13,-8,0,0,3,-8,2,1,0,33
5398,80,329,16,83,20,0,0,95,36,6,6,31,0,14,-7,2,2,9,-8,3,1,1,40
5399,65,204,3,115,24,2,2,100,-7,6,8,26,2,84,-7,0,0,97,90,3,4,1,100
5400,75,113,97,105,2,0,0,100,-7,7,8,2,0,0,0,0,0,101,-8,2,-8,1,100
5401,61,79,2,39,29,0,0,84,10,4,6,32,4,47,0,4,4,24,102,7,4,1,85
5402,67,404,19,133,17,0,0,100,-7,7,8,18,0,50,0,1,1,81,76,4,3,3,100
5403,68,205,27,104,40,3,1,89,12,6,4,46,0,70,-8,0,0,55,84,3,5,1,90
5404,61,159,2,80,27,3,2,74,5,4,2,32,2,10,-7,1,1,21,-8,5,1,2,50
5405,67,37,5,19,18,0,0,100,-7,7,8,18,5,6,0,2,2,30,-8,10,1,1,65
5406,82,168,16,94,10,0,0,100,-7,7,8,11,0,45,0,0,0,-8,-8,1,1,-8,100
5407,61,125,2,78,27,0,0,93,9,4,6,29,1,76,2,1,1,92,33,1,5,1,100
5408,88,176,5,72,13,0,0,100,-7,7,8,13,1,31,0,0,0,4,80,1,1,0,40
5409,85,151,5,64,20,0,0,100,-7,7,8,20,2,35,0,0,0,4,56,4,2,0,67
5410,66,185,11,92,23,0,0,91,18,6,6,23,1,22,0,1,1,53,19,7,3,4,71
5411,57,224,4,83,25,2,0,62,3,4,5,34,5,47,5,1,1,63,62,4,3,1,88
5412,58,237,3,64,27,0,0,85,10,4,6,52,5,15,7,0,0,61,86,11,3,4,67
5413,88,182,17,83,9,0,0,100,-7,7,8,9,0,44,-7,0,0,10,15,2,2,0,67
5414,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5415,79,199,7,121,18,0,0,100,-7,7,8,51,1,11,0,1,1,21,15,5,1,1,75
5416,60,185,6,45,14,2,2,93,-8,6,6,15,3,67,0,2,2,98,95,3,3,1,100
5417,56,182,3,85,18,0,0,78,2,4,6,34,1,33,-7,1,1,53,15,5,2,3,80
5418,75,300,14,124,22,0,0,100,-7,7,8,23,0,39,0,0,0,57,-8,4,1,1,100
5419,89,523,53,130,7,0,0,100,-7,7,8,7,0,14,0,0,0,0,-8,0,-8,-8,0
5420,74,145,4,76,16,0,0,88,41,6,6,17,1,47,-8,0,0,28,94,4,1,1,100
5421,65,151,9,55,14,1,1,100,-7,6,8,16,2,21,1,1,1,76,-8,6,1,4,70
5422,60,100,6,57,36,0,0,92,1,4,6,36,2,61,0,1,1,50,75,6,3,1,90
5423,67,152,21,97,25,1,1,96,-7,5,7,26,0,35,0,7,6,59,-8,7,1,2,67
5424,81,206,1,103,30,0,0,100,-7,6,7,34,4,52,5,0,0,16,93,4,7,1,61
5425,74,52,5,26,16,0,0,100,-7,7,8,16,2,19,0,1,1,45,56,3,2,0,56
5426,68,252,21,114,15,1,0,88,5,4,5,17,0,53,-7,0,0,23,-8,2,3,0,83
5427,84,115,12,50,9,0,0,100,-7,7,8,11,0,9,19,0,0,0,-8,0,1,0,20
5428,61,73,17,46,8,2,2,100,-7,7,8,10,0,75,0,0,0,-8,-8,-8,-8,-8,-8
5429,57,132,3,67,47,1,1,96,6,4,6,14,2,55,0,5,5,50,86,8,13,2,81
5430,69,372,18,147,11,1,0,77,1,4,5,13,0,38,0,0,0,23,70,5,3,0,73
5431,65,121,16,68,21,0,0,95,14,6,6,21,0,24,-7,0,0,87,30,5,2,4,78
5432,82,354,1,67,13,0,0,100,-7,7,8,15,3,13,1,1,1,14,-8,2,1,0,43
5433,86,149,3,69,14,0,0,100,-7,7,8,14,2,57,-8,0,0,15,91,1,2,0,43
5434,61,33,7,18,5,0,0,100,-7,7,8,7,1,80,-7,0,0,92,-8,1,1,-8,100
5435,72,202,4,110,18,1,1,100,-7,7,8,22,2,32,-7,0,0,16,92,2,2,0,80
5436,78,238,7,99,30,1,0,94,37,6,5,32,1,44,1,3,3,6,-8,4,3,0,70
5437,69,280,11,125,16,1,1,88,6,0,2,17,1,24,0,0,0,45,64,4,2,0,43
5438,78,140,4,68,58,0,0,100,-7,7,8,64,4,35,-7,3,3,17,25,3,2,0,50
5439,91,287,15,161,22,0,0,100,-7,7,8,23,0,30,15,0,0,1,19,1,2,0,23
5440,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5441,65,159,28,49,11,0,0,91,14,6,6,22,0,27,9,0,0,52,-8,4,1,1,83
5442,65,75,10,32,16,0,0,88,2,4,6,16,2,25,4,2,2,37,83,7,2,0,69
5443,71,241,3,90,55,0,0,100,-7,7,8,86,4,35,1,1,1,58,54,9,7,5,70
5444,75,364,12,123,43,0,0,98,24,6,6,43,0,26,2,1,1,1,31,7,2,1,45
5445,66,220,28,119,6,0,0,57,1,4,6,7,0,0,7,0,0,17,-8,3,-8,1,75
5446,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5447,56,201,12,67,25,2,1,85,0,0,5,26,0,31,12,0,0,16,77,3,4,1,58
5448,73,203,8,69,18,0,0,100,-7,7,8,19,6,32,0,0,0,64,-8,10,1,5,92
5449,82,190,12,56,11,0,0,100,-7,7,8,11,0,73,0,0,0,8,75,1,3,0,80
5450,72,170,2,55,54,0,0,98,-7,5,7,62,8,55,0,2,2,54,91,6,7,1,64
5451,72,271,3,58,39,1,0,98,8,4,5,43,2,40,0,6,6,12,92,4,3,0,64
5452,65,111,19,63,23,1,1,92,25,6,2,25,0,64,0,4,4,72,114,1,8,0,90
5453,57,161,4,69,9,0,0,73,14,6,6,11,3,55,0,0,0,78,46,1,4,1,100
5454,66,233,7,82,8,1,1,78,4,2,4,9,2,22,0,0,0,0,-8,0,2,0,60
5455,59,101,2,47,32,0,0,97,43,6,6,33,7,33,0,1,1,38,81,7,4,2,58
5456,87,347,14,139,25,0,0,100,-7,7,8,31,0,20,4,1,1,8,81,4,2,0,55
5457,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5458,63,232,5,130,27,2,2,89,-8,6,6,27,1,19,-7,3,3,56,55,7,3,4,69
5459,65,12,7,10,2,0,0,100,-7,7,8,2,1,50,0,1,1,103,-8,1,-8,1,100
5460,88,354,17,117,21,0,0,100,-7,7,8,21,0,62,-7,0,0,15,-8,2,3,0,71
5461,75,175,2,70,13,1,0,93,51,6,2,15,1,53,0,1,1,57,79,1,3,-8,57
5462,65,176,1,19,18,0,0,100,-7,7,8,37,7,10,-7,4,4,38,100,8,2,2,59
5463,85,58,64,118,17,0,0,100,-7,7,8,1,0,41,2,1,1,29,-8,1,-8,0,50
5464,66,193,6,43,40,0,0,98,71,6,6,40,3,25,1,1,1,19,-8,12,2,1,64
5465,68,171,9,67,39,2,2,93,24,6,2,40,1,43,0,2,2,49,52,5,4,2,75
5466,88,196,5,85,32,0,0,100,-7,7,8,32,1,16,0,1,1,8,-8,1,-8,0,10
5467,85,211,2,92,24,0,0,100,-7,7,8,25,1,44,3,1,1,3,-8,3,3,0,64
5468,72,166,0,47,18,0,0,100,-7,7,8,19,3,68,0,7,7,36,60,2,3,1,83
5469,74,123,1,52,23,0,0,100,-7,7,8,24,3,33,5,0,0,38,43,4,5,1,75
5470,74,189,3,67,41,0,0,100,-7,7,8,59,5,31,-7,3,3,31,61,6,5,1,72
5471,65,88,9,45,20,0,0,85,1,4,6,20,1,20,0,0,0,14,71,4,2,1,50
5472,75,156,4,64,23,0,0,100,-7,7,8,23,4,74,0,1,1,51,87,3,4,2,78
5473,68,179,11,101,24,0,0,92,47,6,6,24,1,29,0,2,2,62,82,8,2,2,73
5474,68,-8,4,17,14,0,0,100,-7,7,8,0,7,21,-7,3,3,11,-8,2,2,1,40
5475,67,59,83,125,5,2,2,83,75,6,2,1,0,67,21,0,0,-8,23,-8,2,-8,100
5476,66,458,2,113,8,2,1,73,4,3,4,11,2,36,2,1,1,1,-8,1,-8,0,100
5477,58,152,12,69,20,4,3,86,2,4,3,23,0,55,0,0,0,44,-8,6,1,1,64
5478,62,227,9,30,7,1,0,88,13,6,5,22,2,50,-7,0,0,96,-8,4,1,1,100
5479,82,340,1,87,45,0,0,100,-7,5,8,49,6,27,0,10,10,3,82,6,5,0,44
5480,65,185,3,66,11,3,3,92,60,6,3,12,4,17,-7,1,1,65,98,3,2,1,63
5481,78,98,12,40,10,0,0,90,35,6,6,10,0,10,0,3,2,0,-8,0,-8,0,0
5482,59,207,4,64,27,0,0,90,19,6,6,32,2,47,-7,0,0,101,82,3,3,2,100
5483,60,282,23,108,5,4,1,50,13,5,4,10,0,40,0,1,1,115,62,4,3,2,88
5484,76,143,6,75,14,0,0,100,-7,7,8,14,1,36,0,1,1,67,92,1,2,1,50
5485,79,252,12,99,22,0,0,96,59,6,6,23,0,52,0,0,0,34,70,7,2,1,100
5486,80,-8,4,61,13,0,0,93,20,6,6,0,4,50,4,4,2,3,49,1,3,0,67
5487,73,164,17,87,20,1,0,91,23,6,5,22,0,50,-7,2,2,35,-8,2,1,0,43
5488,67,194,3,97,38,8,7,77,37,6,2,45,3,47,2,1,1,7,22,3,2,0,45
5489,67,180,6,73,21,1,0,82,2,4,5,22,2,45,1,1,1,5,70,6,7,0,81
5490,57,155,0,42,32,0,0,97,0,4,6,34,10,18,0,1,1,40,90,7,4,1,50
5491,76,212,10,86,28,0,0,100,-7,7,8,28,1,50,0,0,0,55,78,1,2,0,75
5492,67,101,6,39,15,0,0,100,-7,7,8,15,2,33,5,1,1,70,-8,7,1,2,89
5493,88,204,11,77,20,0,0,95,71,6,6,20,1,25,0,0,0,8,52,2,2,0,57
5494,70,132,1,41,21,0,0,100,-7,7,8,23,9,22,-7,3,3,50,99,3,1,1,50
5495,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5496,64,150,8,48,23,0,0,96,23,6,6,23,2,61,0,2,2,65,96,2,6,1,73
5497,85,200,10,57,19,0,0,100,-7,7,8,19,1,16,-7,0,0,7,65,4,2,0,50
5498,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5499,77,338,2,109,16,2,2,90,65,6,2,21,1,14,0,1,1,2,-8,1,1,0,22
5500,69,246,2,70,34,0,0,100,-7,7,8,35,1,31,2,1,1,24,-8,11,-8,2,65
5501,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5502,74,222,3,102,24,1,1,96,50,6,2,27,2,37,0,2,2,3,-8,3,-8,0,27
5503,65,11,10,39,17,1,0,72,13,6,5,1,2,39,-7,5,5,0,-8,3,2,0,63
5504,54,248,1,58,25,0,0,96,12,6,6,28,5,29,0,4,4,81,-8,9,2,6,92
5505,58,101,8,52,33,0,0,100,-7,7,8,34,3,15,0,0,0,96,65,13,3,8,100
5506,60,439,12,185,17,0,0,74,11,4,6,19,0,21,0,2,2,80,77,6,1,4,80
5507,75,291,20,118,15,1,0,94,68,6,5,17,0,41,0,2,2,48,-8,3,1,0,83
5508,74,107,4,59,22,1,1,96,71,6,2,23,1,17,3,1,1,23,26,2,2,1,44
5509,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5510,92,398,76,233,5,0,0,100,-7,7,8,5,0,0,0,0,0,0,-8,0,-8,-8,0
5511,88,215,9,103,14,0,0,100,-7,7,8,14,1,36,8,0,0,14,56,2,1,0,67
5512,77,383,5,139,37,0,0,100,-7,7,8,38,1,13,-7,2,2,11,16,10,4,0,79
5513,69,198,3,111,21,1,1,100,-7,0,8,23,3,26,-7,1,1,5,-8,2,2,0,57
5514,91,147,10,89,12,0,0,100,-7,7,8,12,1,25,0,2,1,0,24,0,2,-8,60
5515,64,175,4,107,23,1,1,88,3,4,6,25,1,40,-7,2,2,5,60,1,3,0,33
5516,70,167,15,80,2,2,0,50,22,6,5,4,0,25,2,1,1,0,-8,0,1,0,50
5517,66,127,7,63,9,1,0,80,42,6,5,10,1,30,0,0,0,74,77,3,1,2,100
5518,65,130,6,68,25,3,2,89,29,5,4,29,1,43,0,1,1,46,56,8,3,2,85
5519,73,176,15,47,14,0,0,100,-7,7,8,14,0,7,-7,0,0,62,-8,7,-8,4,100
5520,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5521,87,188,2,79,24,0,0,100,-7,7,8,25,3,36,4,2,2,1,-8,3,1,0,44
5522,79,77,7,48,16,0,0,100,-7,7,8,6,1,44,-7,0,0,0,74,2,2,0,57
5523,88,168,3,89,20,0,0,100,-7,6,7,11,1,20,20,1,1,5,-8,3,-8,0,43
5524,69,198,3,88,29,0,0,97,43,6,6,32,2,37,1,4,4,61,93,5,3,2,62
5525,78,199,7,70,29,1,1,97,40,6,3,34,2,24,0,0,0,8,-8,2,2,0,25
5526,56,91,3,46,27,0,0,96,9,4,6,27,5,19,2,1,1,86,69,17,2,8,87
5527,60,51,7,25,18,0,0,96,10,4,6,23,6,52,0,16,16,90,82,5,4,1,100
5528,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5529,78,103,8,49,17,0,0,100,-7,7,8,13,1,76,9,0,0,19,86,1,7,0,80
5530,87,387,13,168,16,0,0,100,-7,7,8,16,0,38,0,0,0,1,-8,2,1,0,38
5531,88,141,10,79,14,0,0,100,-7,7,8,15,1,14,-7,0,0,3,-8,3,1,0,57
5532,54,153,13,55,5,1,1,60,5,4,6,6,0,60,0,2,2,76,-8,1,1,-8,67
5533,90,177,23,112,10,0,0,100,-7,7,8,10,0,20,-8,0,0,0,-8,2,-8,0,67
5534,56,302,5,69,62,1,1,97,1,1,3,63,9,24,0,1,1,12,60,24,5,1,71
5535,84,273,6,119,19,0,0,95,25,6,6,19,1,16,0,2,2,3,-8,2,1,0,30
5536,59,127,12,44,13,1,1,92,40,0,6,15,0,20,2,2,2,98,39,7,2,6,100
5537,77,496,39,177,17,0,0,95,8,4,6,20,0,65,3,2,1,4,-8,2,3,0,50
5538,62,295,7,124,55,0,0,95,8,4,6,57,2,39,5,0,0,32,48,6,4,2,57
5539,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5540,81,154,7,62,35,0,0,100,-7,6,7,36,2,17,-7,0,0,4,-8,8,2,0,56
5541,63,32,4,20,5,0,0,80,17,6,6,5,1,20,-7,2,2,83,33,1,1,1,60
5542,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5543,81,107,6,64,42,0,0,98,-7,6,7,49,2,71,1,1,1,8,63,1,5,0,55
5544,57,246,3,78,16,2,2,94,9,4,6,24,2,31,-7,0,0,85,39,6,2,3,89
5545,80,181,9,53,13,0,0,100,-7,7,8,13,1,62,0,0,0,44,92,2,3,0,83
5546,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5547,61,290,8,62,39,0,0,97,2,6,6,41,5,38,1,3,3,30,-8,8,4,1,60
5548,61,143,1,60,33,0,0,100,-7,7,8,36,3,29,0,4,4,80,76,7,6,4,83
5549,66,115,7,109,35,0,0,100,-7,7,8,3,2,40,-7,1,1,82,67,4,4,3,90
5550,57,35,7,16,10,0,0,100,-7,7,8,10,4,30,0,2,2,81,85,6,2,2,89
5551,65,250,3,70,25,2,1,96,22,6,5,26,2,35,-7,4,4,45,53,7,3,0,83
5552,73,29,16,23,2,0,0,100,-7,7,8,2,0,50,0,2,2,-8,-8,-8,-8,-8,-8
5553,82,220,3,59,27,0,0,100,-7,7,8,27,4,26,0,1,0,7,89,2,3,0,36
5554,52,216,3,63,17,1,1,88,2,4,6,17,4,29,1,4,4,78,-8,6,1,4,70
5555,75,129,1,48,22,0,0,100,-7,7,8,23,5,61,9,0,0,46,95,2,6,0,80
5556,90,179,13,86,12,0,0,100,-7,7,8,12,0,25,0,4,4,0,-8,2,1,0,50
5557,83,-8,9,88,31,0,0,94,14,6,6,0,2,22,1,1,1,6,100,3,2,0,63
5558,88,205,8,138,37,0,0,100,-7,7,8,8,1,11,19,0,0,2,-8,4,1,0,24
5559,75,81,2,49,11,0,0,100,-7,7,8,12,1,58,0,1,1,63,99,4,2,1,100
5560,73,337,4,110,6,2,0,67,26,6,5,9,2,67,0,1,1,-8,82,-8,3,-8,100
5561,56,447,3,145,14,2,2,78,1,4,2,18,1,22,0,1,1,32,-8,3,-8,1,43
5562,74,186,7,71,38,0,0,100,-7,7,8,39,2,46,3,2,2,20,62,6,4,1,67
5563,64,329,11,102,36,2,2,100,-7,6,8,38,3,34,0,3,3,3,-8,2,2,0,33
5564,78,137,32,86,24,0,0,100,-7,7,8,25,0,52,4,1,1,43,45,5,3,0,82
5565,67,160,11,67,23,0,0,100,-7,7,8,23,1,43,0,0,0,76,88,5,4,3,75
5566,89,137,15,75,14,0,0,100,-7,7,8,14,0,0,-8,0,0,3,-8,3,-8,0,50
5567,66,269,0,61,40,0,0,98,59,6,6,46,4,17,0,1,1,49,72,6,3,3,45
5568,68,178,5,73,31,0,0,97,25,6,6,31,2,35,0,4,4,26,82,5,3,1,67
5569,65,125,1,62,44,0,0,100,-7,7,8,3,3,20,1,1,1,45,93,13,1,4,61
5570,82,171,3,84,26,0,0,96,22,6,6,27,2,44,4,2,2,3,48,2,4,0,54
5571,86,220,7,79,19,0,0,100,-7,7,8,19,1,0,0,0,0,2,-8,3,-8,0,21
5572,69,101,8,44,17,0,0,100,-7,7,8,18,1,24,7,0,0,48,53,4,3,2,78
5573,83,181,2,150,5,0,0,100,-7,7,8,10,1,17,-7,1,1,-8,99,1,1,-8,100
5574,89,150,19,69,12,0,0,100,-7,7,8,12,0,33,-8,0,0,2,55,1,2,0,43
5575,78,155,5,70,20,0,0,100,-7,7,8,20,1,20,0,1,1,41,22,2,3,1,63
5576,70,100,2,50,13,0,0,93,24,6,6,14,3,50,0,4,3,54,70,2,5,1,88
5577,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5578,67,311,3,56,31,0,0,100,-7,7,8,31,8,45,0,2,2,48,92,8,8,2,94
5579,65,140,9,67,17,2,0,87,44,6,5,23,1,30,6,0,0,84,88,4,4,3,89
5580,73,122,6,111,16,4,4,94,62,6,3,17,2,24,0,1,1,28,77,6,1,1,58
5581,61,316,1,87,38,0,0,93,2,4,6,40,3,58,0,2,2,78,71,5,6,4,73
5582,65,385,4,101,36,0,0,84,4,4,6,39,3,21,0,0,0,16,85,9,2,1,52
5583,60,230,1,90,29,2,2,91,10,0,3,32,1,28,0,3,3,46,59,8,3,4,55
5584,74,92,10,57,21,2,2,92,45,6,2,24,1,29,0,0,0,21,64,4,3,0,70
5585,66,198,10,70,37,1,0,78,5,4,5,40,4,50,0,2,2,1,78,4,3,0,39
5586,67,247,7,78,47,0,0,88,0,4,6,50,4,36,1,2,2,18,48,6,2,2,44
5587,81,336,19,68,6,0,0,100,-7,7,8,10,0,50,18,0,0,73,-8,1,1,0,100
5588,57,107,3,53,25,1,1,96,-8,6,3,26,4,54,0,7,7,89,36,5,3,2,82
5589,66,150,4,72,37,3,3,97,-7,0,7,41,4,32,0,3,3,4,58,4,3,0,54
5590,80,190,6,65,10,1,1,92,65,6,4,12,2,50,0,0,0,48,-8,1,1,1,50
5591,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5592,60,205,4,74,32,0,0,88,4,4,6,34,5,59,-7,4,4,32,62,4,3,0,80
5593,73,221,13,72,12,0,0,92,37,6,6,12,0,25,-7,0,0,94,18,2,2,2,67
5594,66,387,57,174,13,1,1,80,26,6,4,15,0,40,1,1,1,38,45,4,2,3,86
5595,60,123,5,52,13,4,3,73,8,0,2,15,3,33,6,0,0,26,-8,2,1,0,50
5596,62,120,34,74,4,0,0,40,4,4,6,5,0,0,0,2,1,59,-8,1,-8,-8,25
5597,71,67,6,32,17,0,0,95,-8,6,6,20,3,35,0,1,1,22,100,3,2,1,56
5598,56,202,17,104,17,2,1,68,2,1,3,19,0,11,0,3,3,59,-8,6,1,3,58
5599,75,117,7,54,13,1,1,86,13,6,4,15,2,21,4,4,2,0,46,2,3,-8,83
5600,67,-8,14,67,3,1,1,100,-7,6,8,0,0,0,0,2,2,42,-8,2,-8,0,100
5601,75,199,5,73,37,0,0,97,77,6,6,39,4,16,0,2,2,25,-8,6,2,2,50
5602,74,160,6,85,11,1,1,92,20,6,3,13,1,42,0,2,1,12,-8,1,1,0,100
5603,91,294,41,117,18,0,0,100,-7,7,8,18,0,22,-8,0,0,6,-8,3,1,0,67
5604,67,257,17,111,16,1,0,68,5,3,5,19,0,37,-7,1,0,17,56,4,2,0,60
5605,76,171,28,66,6,0,0,100,-7,7,8,6,0,33,0,1,1,59,56,2,1,1,75
5606,78,253,7,71,24,0,0,100,-7,7,8,52,3,52,-7,0,0,47,61,3,4,1,70
5607,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5608,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5609,88,218,54,162,9,0,0,100,-7,7,8,9,0,44,2,1,1,-8,-8,-8,1,-8,50
5610,68,194,3,60,29,0,0,97,57,6,6,73,2,47,0,7,7,52,84,5,6,2,79
5611,91,454,89,173,9,0,0,100,-7,7,8,9,0,33,0,1,1,1,-8,1,-8,0,33
5612,71,59,2,21,6,0,0,100,-7,7,8,8,4,50,1,2,2,44,95,2,2,0,67
5613,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5614,63,204,2,79,21,4,4,85,38,6,2,26,2,73,0,2,2,77,79,4,3,2,70
5615,85,140,6,84,14,0,0,100,-7,7,8,14,1,29,-7,0,0,6,62,2,2,0,57
5616,59,136,15,56,39,1,1,100,-7,0,8,42,0,12,0,0,0,48,-8,16,1,10,59
5617,74,118,2,73,15,0,0,88,6,4,6,32,2,65,20,0,0,20,85,4,5,0,90
5618,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5619,71,174,8,79,22,1,1,87,25,6,3,23,2,35,2,3,1,31,-8,4,3,2,64
5620,58,71,8,36,9,0,0,78,2,4,6,9,1,67,0,3,3,93,82,1,2,1,100
5621,58,125,14,62,10,5,5,80,1,4,6,10,0,60,0,2,2,81,-8,3,2,1,83
5622,83,789,6,102,41,0,0,100,-7,7,8,41,1,17,0,1,0,1,-8,3,-8,1,23
5623,73,197,5,79,40,0,0,100,-7,7,8,6,2,25,-7,3,3,31,70,2,6,1,38
5624,68,104,5,44,22,2,2,92,11,4,2,24,5,21,0,1,1,36,-8,5,1,1,54
5625,80,126,8,52,18,0,0,100,-7,7,8,19,4,16,0,1,1,2,74,2,2,0,67
5626,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5627,64,209,10,110,21,2,1,92,14,6,5,24,1,42,-7,3,3,57,80,4,2,2,100
5628,66,425,3,63,12,1,0,79,18,6,5,14,3,36,0,0,0,23,92,6,2,1,100
5629,78,342,3,134,10,0,0,80,16,6,6,10,1,30,0,1,1,39,-8,3,1,0,80
5630,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5631,78,185,12,63,13,0,0,100,-7,7,8,13,0,31,0,0,0,45,-8,8,1,2,100
5632,80,237,0,77,25,0,0,100,-7,7,8,26,4,31,1,3,2,20,84,6,3,0,64
5633,84,73,6,40,6,0,0,100,-7,7,8,6,1,67,0,1,1,1,91,1,2,0,100
5634,80,198,10,72,25,0,0,100,-7,7,8,25,1,24,0,1,1,7,23,1,2,0,50
5635,63,197,15,91,39,0,0,98,18,6,6,40,0,30,0,2,2,58,22,8,2,3,56
5636,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5637,69,214,3,101,16,0,0,95,2,4,6,19,1,32,0,2,2,53,58,4,3,1,78
5638,62,136,6,72,29,1,1,97,8,4,6,32,3,60,6,0,0,37,87,3,10,1,93
5639,81,270,10,109,6,0,0,100,-7,7,8,6,2,0,1,1,1,76,-8,1,-8,1,33
5640,66,256,7,156,42,1,1,80,22,5,4,46,2,43,-7,1,1,36,61,4,4,2,48
5641,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
5642,62,340,11,97,18,4,1,52,14,6,4,24,1,39,8,0,0,68,83,3,3,2,78
5643,81,198,3,92,20,0,0,100,-7,7,8,20,1,30,0,2,2,34,76,2,4,0,60
5644,65,226,4,82,48,0,0,100,-7,7,8,19,2,10,0,8,8,58,44,10,3,4,57
5645,77,264,4,78,35,0,0,100,-7,7,8,35,7,6,0,2,1,11,-8,6,2,2,47
5646,62,124,1,52,23,0,0,88,1,4,6,24,4,13,0,0,0,8,77,4,2,0,33
5647,67,245,27,110,20,0,0,87,10,4,6,23,0,17,0,0,0,40,6,6,2,1,64
5648,65,56,8,31,14,0,0,100,-7,7,8,15,1,27,1,6,6,87,62,6,2,3,100
